continent,location,date,new_cases,total_deaths,new_deaths,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand
Africa,Malawi,2020-08,1555.0,4740.0,65.0,19129955.0,197.51900000000000,18.10000000000000,2.9790000000000000,1.7830000000000000,1095.0420000000000,71.40000000000000,227.3490000000000,3.9400000000000000,4.400000000000000,24.70000000000000,1.3000000000000000
Africa,Malawi,2020-09,236.0,5321.0,5.0,19129955.0,197.51900000000000,18.10000000000000,2.9790000000000000,1.7830000000000000,1095.0420000000000,71.40000000000000,227.3490000000000,3.9400000000000000,4.400000000000000,24.700000000000000,1.3000000000000000
Africa,Malawi,2020-10,57.0,2697.0,2.0,19129955.0,197.51900000000000,18.100000000000000,2.9790000000000000,1.7830000000000000,1095.0420000000000,71.40000000000000,227.34900000000000,3.940000000000000,4.4000000000000000,24.700000000000000,1.3000000000000000
Africa,Mauritius,2020-03,128.0,21.0,3.0,1271767.0,622.9620000000000,37.40000000000000,10.945000000000000,5.8840000000000000,20292.745,0.5,224.644,22.020000000000000,3.2000000000000000,40.700000000000000,3.400000000000000
Africa,Mauritius,2020-04,204.0,247.0,7.0,1271767.0,622.9620000000000,37.40000000000000,10.945000000000000,5.884000000000000,20292.745,0.5,224.64400000000000,22.020000000000000,3.2000000000000000,40.700000000000000,3.4000000000000000
Africa,Mauritius,2020-05,3.0,310.0,0.0,1271767.0,622.9620000000000,37.4,10.945000000000000,5.884000000000000,20292.745,0.5,224.64400000000000,22.020000000000000,3.2000000000000000,40.700000000000000,3.4000000000000000
Africa,Mauritius,2020-06,6.0,300.0,0.0,1271767.0,622.9620000000000,37.40000000000000,10.945000000000000,5.884000000000000,20292.745,0.5,224.64400000000000,22.020000000000000,3.2000000000000000,40.700000000000000,3.4000000000000000
Africa,Mauritius,2020-07,3.0,310.0,0.0,1271767.0,622.9620000000000,37.4,10.945000000000000,5.884000000000000,20292.745,0.5,224.64400000000000,22.020000000000000,3.2000000000000000,40.700000000000000,3.4000000000000000
Africa,Mauritius,2020-08,2.0,310.0,0.0,1271767.0,622.9620000000000,37.4,10.945000000000000,5.884000000000000,20292.745,0.5,224.64400000000000,22.020000000000000,3.2000000000000000,40.700000000000000,3.4000000000000000
Africa,Mauritius,2020-09,35.0,300.0,0.0,1271767.0,622.9620000000000,37.40000000000000,10.945000000000000,5.884000000000000,20292.745,0.5,224.64400000000000,22.020000000000000,3.2000000000000000,40.700000000000000,3.4000000000000000
Africa,Mauritius,2020-10,26.0,150.0,0.0,1271767.0,622.9620000000000,37.40000000000000,10.945000000000000,5.8840000000000000,20292.745,0.5,224.64400000000000,22.02,3.2000000000000000,40.7,3.400000000000000
Africa,Morocco,2020-03,556.0,152.0,33.0,36910558.0,80.08000000000000,29.600000000000000,6.769000000000000,4.209000000000000,7485.013000000000,1.0,419.1460000000000,7.140000000000000,0.8000000000000000,47.100000000000000,1.1000000000000000
Africa,Morocco,2020-04,3765.0,3475.0,135.0,36910558.0,80.08000000000000,29.600000000000000,6.769000000000000,4.209000000000000,7485.0130000000000,1.0,419.1460000000000,7.139999999999990,0.8000000000000000,47.10000000000000,1.1000000000000000
Africa,Morocco,2020-05,3459.0,5883.0,36.0,36910558.0,80.08000000000000,29.600000000000000,6.769000000000000,4.209000000000000,7485.0130000000000,1.0,419.14600000000000,7.1399999999999900,0.8000000000000000,47.10000000000000,1.1000000000000000
Africa,Morocco,2020-06,4510.0,6364.0,21.0,36910558.0,80.08000000000000,29.600000000000000,6.769000000000000,4.209000000000000,7485.0130000000000,1.0,419.1460000000000,7.139999999999990,0.8000000000000000,47.10000000000000,1.1000000000000000
Africa,Morocco,2020-07,10969.0,8284.0,121.0,36910558.0,80.08000000000000,29.600000000000000,6.769000000000000,4.209000000000000,7485.0130000000000,1.0,419.14600000000000,7.1399999999999900,0.8000000000000000,47.10000000000000,1.1000000000000000
Africa,Morocco,2020-08,38140.0,20834.0,765.0,36910558.0,80.08000000000000,29.600000000000000,6.769000000000000,4.209000000000000,7485.0130000000000,1.0,419.14600000000000,7.1399999999999900,0.8000000000000000,47.10000000000000,1.1000000000000000
Africa,Morocco,2020-09,59784.0,49190.0,1041.0,36910558.0,80.08000000000000,29.600000000000000,6.769000000000000,4.209000000000000,7485.0130000000000,1.0,419.1460000000000,7.139999999999990,0.8000000000000000,47.10000000000000,1.1000000000000000
Africa,Morocco,2020-10,39150.0,36692.0,574.0,36910558.0,80.08,29.60000000000000,6.769000000000000,4.209000000000000,7485.013000000000,1.0,419.1460000000000,7.14,0.8000000000000000,47.100000000000000,1.1000000000000000
Africa,Mozambique,2020-03,8.0,0.0,0.0,31255435.0,37.728,17.7,3.1580000000000000,1.8700000000000000,1136.103,62.90000000000000,329.94200000000000,3.3000000000000000,5.1000000000000000,29.100000000000000,0.7000000000000000
Africa,Mozambique,2020-04,68.0,0.0,0.0,31255435.0,37.72800000000000,17.700000000000000,3.158000000000000,1.8700000000000000,1136.1030000000000,62.90000000000000,329.94200000000000,3.300000000000000,5.100000000000000,29.100000000000000,0.7000000000000000
Africa,Mozambique,2020-05,168.0,9.0,2.0,31255435.0,37.72800000000000,17.7,3.158000000000000,1.8700000000000000,1136.1030000000000,62.900000000000000,329.9420000000000,3.300000000000000,5.100000000000000,29.100000000000000,0.7000000000000000
Africa,Mozambique,2020-06,639.0,100.0,4.0,31255435.0,37.72800000000000,17.700000000000000,3.158000000000000,1.8700000000000000,1136.1030000000000,62.90000000000000,329.94200000000000,3.300000000000000,5.100000000000000,29.100000000000000,0.7000000000000000
Africa,Mozambique,2020-07,925.0,285.0,5.0,31255435.0,37.72800000000000,17.7,3.158000000000000,1.8700000000000000,1136.1030000000000,62.900000000000000,329.9420000000000,3.300000000000000,5.100000000000000,29.100000000000000,0.7000000000000000
Africa,Mozambique,2020-08,2013.0,556.0,12.0,31255435.0,37.72800000000000,17.7,3.158000000000000,1.8700000000000000,1136.1030000000000,62.900000000000000,329.9420000000000,3.300000000000000,5.100000000000000,29.100000000000000,0.7000000000000000
Africa,Mozambique,2020-09,4735.0,1137.0,36.0,31255435.0,37.72800000000000,17.700000000000000,3.158000000000000,1.8700000000000000,1136.1030000000000,62.90000000000000,329.94200000000000,3.300000000000000,5.100000000000000,29.100000000000000,0.7000000000000000
Africa,Mozambique,2020-10,1836.0,1014.0,14.0,31255435.0,37.728000000000000,17.700000000000000,3.158000000000000,1.8700000000000000,1136.1030000000000,62.900000000000000,329.94200000000000,3.300000000000000,5.1,29.10000000000000,0.7000000000000000
